variety,Location,Irrigation,Year,resp_var,fittedValue,envMean,sens,intercept_sig,sens_sig,both_sig
PHY 400 W3FE,Macon,dryland,2020,Q-Score,31.29131306715267,31.651650324057687,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Macon,dryland,2020,Q-Score,31.747083917816514,31.651650324057687,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Macon,dryland,2020,Q-Score,31.4757339720004,31.651650324057687,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Macon,dryland,2020,Q-Score,31.365833256739393,31.651650324057687,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,JeffDavis,irrigated,2020,Q-Score,31.981515587704767,31.684684108548883,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,JeffDavis,irrigated,2020,Q-Score,31.98521163950779,31.684684108548883,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,JeffDavis,irrigated,2020,Q-Score,31.820721830570076,31.684684108548883,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,JeffDavis,irrigated,2020,Q-Score,31.324963695205977,31.684684108548883,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,JeffDavis,irrigated,2020,Q-Score,31.77241711952483,31.684684108548883,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,JeffDavis,irrigated,2020,Q-Score,31.511907830822313,31.684684108548883,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,JeffDavis,irrigated,2020,Q-Score,31.396051056506415,31.684684108548883,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Brooks,dryland,2020,Q-Score,32.29229928537778,31.974316067000252,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Brooks,dryland,2020,Q-Score,32.29760082167593,31.974316067000252,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Brooks,dryland,2020,Q-Score,32.12571174285833,31.974316067000252,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Brooks,dryland,2020,Q-Score,31.620003983695938,31.974316067000252,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Brooks,dryland,2020,Q-Score,31.994532294568707,31.974316067000252,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Brooks,dryland,2020,Q-Score,31.829071175462023,31.974316067000252,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Brooks,dryland,2020,Q-Score,31.660993165363067,31.974316067000252,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Berrien,dryland,2020,Q-Score,32.28196824516131,31.964688150757738,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Berrien,dryland,2020,Q-Score,32.2872164121064,31.964688150757738,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Berrien,dryland,2020,Q-Score,32.1155732990691,31.964688150757738,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Berrien,dryland,2020,Q-Score,31.61019628429378,31.964688150757738,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Berrien,dryland,2020,Q-Score,31.987148764405294,31.964688150757738,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Berrien,dryland,2020,Q-Score,31.81852806366692,31.964688150757738,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Berrien,dryland,2020,Q-Score,31.65218598660135,31.964688150757738,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Coffee,irrigated,2020,Q-Score,32.29741646151273,31.979084971408057,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Coffee,irrigated,2020,Q-Score,32.30274443274619,31.979084971408057,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Coffee,irrigated,2020,Q-Score,32.13073352203223,31.979084971408057,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Coffee,irrigated,2020,Q-Score,31.62486193839052,31.979084971408057,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Coffee,irrigated,2020,Q-Score,31.998189508513505,31.979084971408057,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Coffee,irrigated,2020,Q-Score,31.834293394999996,31.979084971408057,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Coffee,irrigated,2020,Q-Score,31.66535554166123,31.979084971408057,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Appling,irrigated,2020,Q-Score,30.423963018881672,30.233137569020155,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Appling,irrigated,2020,Q-Score,30.41961287483105,30.233137569020155,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Appling,irrigated,2020,Q-Score,30.292205937019215,30.233137569020155,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Appling,irrigated,2020,Q-Score,29.84631226437272,30.233137569020155,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Appling,irrigated,2020,Q-Score,30.659243989613174,30.233137569020155,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Appling,irrigated,2020,Q-Score,29.922382428174377,30.233137569020155,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Appling,irrigated,2020,Q-Score,30.068242470248883,30.233137569020155,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Cook,irrigated,2020,Q-Score,32.03823655980444,31.737544687651,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Cook,irrigated,2020,Q-Score,32.04222562775321,31.737544687651,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Cook,irrigated,2020,Q-Score,31.87638538189246,31.737544687651,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Cook,irrigated,2020,Q-Score,31.37881134582929,31.737544687651,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Cook,irrigated,2020,Q-Score,31.812955245368975,31.737544687651,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Cook,irrigated,2020,Q-Score,31.569793148993906,31.737544687651,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Cook,irrigated,2020,Q-Score,31.444405503914712,31.737544687651,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Cook,dryland,2020,Q-Score,30.61857355929888,30.414503040820485,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Cook,dryland,2020,Q-Score,30.615228758216915,30.414503040820485,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Cook,dryland,2020,Q-Score,30.483188450248285,30.414503040820485,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Cook,dryland,2020,Q-Score,30.03106439396574,30.414503040820485,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Cook,dryland,2020,Q-Score,30.7983309319908,30.414503040820485,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Cook,dryland,2020,Q-Score,30.12098785813424,30.414503040820485,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Cook,dryland,2020,Q-Score,30.234147333888536,30.414503040820485,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Colquitt,irrigated,2020,Q-Score,32.2829528709378,31.96560576353512,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Colquitt,irrigated,2020,Q-Score,32.28820612438334,31.96560576353512,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Colquitt,irrigated,2020,Q-Score,32.1165395689586,31.96560576353512,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Colquitt,irrigated,2020,Q-Score,31.611131031757452,31.96560576353512,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Colquitt,irrigated,2020,Q-Score,31.987852470321453,31.96560576353512,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Colquitt,irrigated,2020,Q-Score,31.819532901458697,31.96560576353512,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Colquitt,irrigated,2020,Q-Score,31.653025376928486,31.96560576353512,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Colquitt,dryland,2020,Q-Score,31.75814385112258,31.476514909155892,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Colquitt,dryland,2020,Q-Score,31.76068598184667,31.476514909155892,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Colquitt,dryland,2020,Q-Score,31.60151430180338,31.476514909155892,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Colquitt,dryland,2020,Q-Score,31.11290732900928,31.476514909155892,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Colquitt,dryland,2020,Q-Score,31.61277472919904,31.476514909155892,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Colquitt,dryland,2020,Q-Score,31.283950806039993,31.476514909155892,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Colquitt,dryland,2020,Q-Score,31.205627365070306,31.476514909155892,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Burke,irrigated,2020,Q-Score,31.68044599348929,31.404105117901388,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Burke,irrigated,2020,Q-Score,31.68258674310276,31.404105117901388,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Burke,irrigated,2020,Q-Score,31.525264926556243,31.404105117901388,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Burke,irrigated,2020,Q-Score,31.03914542160287,31.404105117901388,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Burke,irrigated,2020,Q-Score,31.557244553781313,31.404105117901388,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Burke,irrigated,2020,Q-Score,31.204657996980742,31.404105117901388,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Burke,irrigated,2020,Q-Score,31.139390189796504,31.404105117901388,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Burke,dryland,2020,Q-Score,32.04235302559418,31.741380989418143,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Burke,dryland,2020,Q-Score,32.04636335888618,31.741380989418143,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Burke,dryland,2020,Q-Score,31.880425106464738,31.741380989418143,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Burke,dryland,2020,Q-Score,31.38271928328952,31.741380989418143,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Burke,dryland,2020,Q-Score,31.81589725785643,31.741380989418143,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Burke,dryland,2020,Q-Score,31.573994115993614,31.741380989418143,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Burke,dryland,2020,Q-Score,31.447914777842325,31.741380989418143,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Screven,irrigated,2020,Q-Score,31.404445836620145,31.146889354766337,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Screven,irrigated,2020,Q-Score,31.405160790814403,31.146889354766337,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Screven,irrigated,2020,Q-Score,31.25441010287874,31.146889354766337,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Screven,irrigated,2020,Q-Score,30.777126639679423,31.146889354766337,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Screven,irrigated,2020,Q-Score,31.359988958928238,31.146889354766337,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Screven,irrigated,2020,Q-Score,30.922992216152675,31.146889354766337,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Screven,irrigated,2020,Q-Score,30.904100938290735,31.146889354766337,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Turner,dryland,2020,Q-Score,31.805040631101477,31.520219924354734,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Turner,dryland,2020,Q-Score,31.80782502695624,31.520219924354734,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Turner,dryland,2020,Q-Score,31.64753680851612,31.520219924354734,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Turner,dryland,2020,Q-Score,31.15742845285787,31.520219924354734,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Turner,dryland,2020,Q-Score,31.646291566060178,31.520219924354734,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Turner,dryland,2020,Q-Score,31.331810264892916,31.520219924354734,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Turner,dryland,2020,Q-Score,31.245606720098344,31.520219924354734,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Toombs,dryland,2020,Q-Score,31.87639550498516,31.586718431267172,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Toombs,dryland,2020,Q-Score,31.8795485145881,31.586718431267172,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Toombs,dryland,2020,Q-Score,31.71756144909434,31.586718431267172,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Toombs,dryland,2020,Q-Score,31.225168693846822,31.586718431267172,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Toombs,dryland,2020,Q-Score,31.697288450457837,31.586718431267172,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Toombs,dryland,2020,Q-Score,31.404629883897204,31.586718431267172,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Toombs,dryland,2020,Q-Score,31.30643652200074,31.586718431267172,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,BenHill,dryland,2020,Q-Score,31.88103018020413,31.59103767346201,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,BenHill,dryland,2020,Q-Score,31.884207132180048,31.59103767346201,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,BenHill,dryland,2020,Q-Score,31.722109722376057,31.59103767346201,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,BenHill,dryland,2020,Q-Score,31.22956858973551,31.59103767346201,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,BenHill,dryland,2020,Q-Score,31.700600824000084,31.59103767346201,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,BenHill,dryland,2020,Q-Score,31.40935969792791,31.59103767346201,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,BenHill,dryland,2020,Q-Score,31.310387567810334,31.59103767346201,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Early,irrigated,2020,Q-Score,31.471020879737424,31.208933343130006,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Early,irrigated,2020,Q-Score,31.47207975544458,31.208933343130006,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Early,irrigated,2020,Q-Score,31.31974402069025,31.208933343130006,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Early,irrigated,2020,Q-Score,30.840329182395223,31.208933343130006,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Early,irrigated,2020,Q-Score,31.407569728017055,31.208933343130006,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Early,irrigated,2020,Q-Score,30.990933885882164,31.208933343130006,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Early,irrigated,2020,Q-Score,30.960855949743337,31.208933343130006,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Bulloch,irrigated,2020,Q-Score,31.512247523834994,31.247354128260508,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Bulloch,irrigated,2020,Q-Score,31.51351937319032,31.247354128260508,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Bulloch,irrigated,2020,Q-Score,31.36020209703532,31.247354128260508,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Bulloch,irrigated,2020,Q-Score,30.879467403154855,31.247354128260508,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Bulloch,irrigated,2020,Q-Score,31.437034154043154,31.247354128260508,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Bulloch,irrigated,2020,Q-Score,31.033006814507957,31.247354128260508,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Bulloch,irrigated,2020,Q-Score,30.996001532056944,31.247354128260508,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Oconee,dryland,2020,Q-Score,31.75021895676601,31.46912937802862,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Oconee,dryland,2020,Q-Score,31.752720148100067,31.46912937802862,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Oconee,dryland,2020,Q-Score,31.593737147297524,31.46912937802862,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Oconee,dryland,2020,Q-Score,31.105383887031074,31.46912937802862,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Oconee,dryland,2020,Q-Score,31.607110856510758,31.46912937802862,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Oconee,dryland,2020,Q-Score,31.275863232531904,31.46912937802862,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Oconee,dryland,2020,Q-Score,31.198871417962987,31.46912937802862,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Worth,irrigated,2020,Q-Score,32.373352309128045,32.049852673916796,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Worth,irrigated,2020,Q-Score,32.37907255906494,32.049852673916796,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Worth,irrigated,2020,Q-Score,32.20525373553486,32.049852673916796,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Worth,irrigated,2020,Q-Score,31.69695109414387,32.049852673916796,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Worth,irrigated,2020,Q-Score,32.05246038633454,32.049852673916796,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Worth,irrigated,2020,Q-Score,31.91178802418439,32.049852673916796,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Worth,irrigated,2020,Q-Score,31.730090609026917,32.049852673916796,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Grady,dryland,2020,Q-Score,32.255025740971504,31.939579336130375,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Grady,dryland,2020,Q-Score,32.26013472502811,31.939579336130375,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Grady,dryland,2020,Q-Score,32.08913307053974,31.939579336130375,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Grady,dryland,2020,Q-Score,31.584618609955257,31.939579336130375,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Grady,dryland,2020,Q-Score,31.967893124295962,31.939579336130375,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Grady,dryland,2020,Q-Score,31.791032494221707,31.939579336130375,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Grady,dryland,2020,Q-Score,31.629217587900342,31.939579336130375,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Atkinson,dryland,2020,Q-Score,NA,NA,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Atkinson,dryland,2020,Q-Score,NA,NA,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Atkinson,dryland,2020,Q-Score,NA,NA,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Atkinson,dryland,2020,Q-Score,NA,NA,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Atkinson,dryland,2020,Q-Score,NA,NA,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Atkinson,dryland,2020,Q-Score,NA,NA,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Atkinson,dryland,2020,Q-Score,NA,NA,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Tattnall,dryland,2020,Q-Score,32.08190042992081,31.778236822759954,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Tattnall,dryland,2020,Q-Score,32.086115062038466,31.778236822759954,1.0848005227180544, ab     , abc  ,ab/abc
NG 4936 B3XF,Tattnall,dryland,2020,Q-Score,31.919235248267913,31.778236822759954,1.0591058690884916,  b     , abcd ,b/abcd
PHY 400 W3FE,Tattnall,dryland,2020,Q-Score,31.420263329740223,31.778236822759954,1.0245548740049715,    de  , abcd ,de/abcd
ST 4990 B3XF,Tattnall,dryland,2020,Q-Score,31.84416154166639,31.778236822759954,0.7713156272534455, ab     ,    de,ab/de
DG 3615 B3XF,Tattnall,dryland,2020,Q-Score,31.614353334067037,31.778236822759954,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Tattnall,dryland,2020,Q-Score,31.48162881361883,31.778236822759954,0.9200361426825111,   cd   ,  bcde,cd/bcde
DP 1646 B2XF,Burke,dryland,2021,Q-Score,31.719688235338584,31.232483103557982,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Burke,dryland,2021,Q-Score,31.722031707332004,31.232483103557982,1.0848005227180544, ab     , abc  ,ab/abc
ST 4990 B3XF,Burke,dryland,2021,Q-Score,31.585290739867432,31.232483103557982,0.7713156272534455, ab     ,    de,ab/de
ST 5091 B3XF,Burke,dryland,2021,Q-Score,30.96169042412425,31.232483103557982,0.8345016767728215,     ef ,   cde,ef/cde
PHY 400 W3FE,Burke,dryland,2021,Q-Score,31.07639976423055,31.232483103557982,1.0245548740049715,    de  , abcd ,de/abcd
PHY 545 W3FE,Burke,dryland,2021,Q-Score,30.72177566588428,31.232483103557982,0.7119293867814193,       g,     e,g/e
NG 3195 B3XF,Burke,dryland,2021,Q-Score,30.920268420385717,31.232483103557982,1.1516527294725738,      f , ab   ,f/ab
NG 4936 B3XF,Burke,dryland,2021,Q-Score,31.563775594873867,31.232483103557982,1.0591058690884916,  b     , abcd ,b/abcd
DG 3615 B3XF,Burke,dryland,2021,Q-Score,31.244705788320097,31.232483103557982,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Burke,dryland,2021,Q-Score,31.172844075536528,31.232483103557982,0.9200361426825111,   cd   ,  bcde,cd/bcde
AR 9831 B3XF,Burke,dryland,2021,Q-Score,30.8688437232445,31.232483103557982,1.2457301425310954,      fg, a    ,fg/a
DP 1646 B2XF,Burke,irrigated,2021,Q-Score,32.87801504154623,32.30423922272322,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Burke,irrigated,2021,Q-Score,32.8863423400453,32.30423922272322,1.0848005227180544, ab     , abc  ,ab/abc
ST 4990 B3XF,Burke,irrigated,2021,Q-Score,32.41313970120363,32.30423922272322,0.7713156272534455, ab     ,    de,ab/de
ST 5091 B3XF,Burke,irrigated,2021,Q-Score,31.857356636424,32.30423922272322,0.8345016767728215,     ef ,   cde,ef/cde
PHY 400 W3FE,Burke,irrigated,2021,Q-Score,32.1760490625304,32.30423922272322,1.0245548740049715,    de  , abcd ,de/abcd
PHY 545 W3FE,Burke,irrigated,2021,Q-Score,31.485885691102343,32.30423922272322,0.7119293867814193,       g,     e,g/e
NG 3195 B3XF,Burke,irrigated,2021,Q-Score,32.15633117112861,32.30423922272322,1.1516527294725738,      f , ab   ,f/ab
NG 4936 B3XF,Burke,irrigated,2021,Q-Score,32.70050829247535,32.30423922272322,1.0591058690884916,  b     , abcd ,b/abcd
DG 3615 B3XF,Burke,irrigated,2021,Q-Score,32.42681027704777,32.30423922272322,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Burke,irrigated,2021,Q-Score,32.16031397527605,32.30423922272322,0.9200361426825111,   cd   ,  bcde,cd/bcde
AR 9831 B3XF,Burke,irrigated,2021,Q-Score,32.20587926117572,32.30423922272322,1.2457301425310954,      fg, a    ,fg/a
DP 1646 B2XF,Cook,irrigated,2021,Q-Score,30.31767016968561,29.935248650387244,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Cook,irrigated,2021,Q-Score,30.31277092501419,29.935248650387244,1.0848005227180544, ab     , abc  ,ab/abc
ST 4990 B3XF,Cook,irrigated,2021,Q-Score,30.583277151642363,29.935248650387244,0.7713156272534455, ab     ,    de,ab/de
ST 5091 B3XF,Cook,irrigated,2021,Q-Score,29.87759204730216,29.935248650387244,0.8345016767728215,     ef ,   cde,ef/cde
PHY 400 W3FE,Cook,irrigated,2021,Q-Score,29.74540390551723,29.935248650387244,1.0245548740049715,    de  , abcd ,de/abcd
PHY 545 W3FE,Cook,irrigated,2021,Q-Score,29.79691054685134,29.935248650387244,0.7119293867814193,       g,     e,g/e
NG 3195 B3XF,Cook,irrigated,2021,Q-Score,29.42416015669456,29.935248650387244,1.1516527294725738,      f , ab   ,f/ab
NG 4936 B3XF,Cook,irrigated,2021,Q-Score,30.187894652367202,29.935248650387244,1.0591058690884916,  b     , abcd ,b/abcd
DG 3615 B3XF,Cook,irrigated,2021,Q-Score,29.81390764067836,29.935248650387244,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Cook,irrigated,2021,Q-Score,29.977628156070743,29.935248650387244,0.9200361426825111,   cd   ,  bcde,cd/bcde
AR 9831 B3XF,Cook,irrigated,2021,Q-Score,29.25051980243594,29.935248650387244,1.2457301425310954,      fg, a    ,fg/a
DP 1646 B2XF,Cook,dryland,2021,Q-Score,NA,NA,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Cook,dryland,2021,Q-Score,NA,NA,1.0848005227180544, ab     , abc  ,ab/abc
ST 4990 B3XF,Cook,dryland,2021,Q-Score,NA,NA,0.7713156272534455, ab     ,    de,ab/de
ST 5091 B3XF,Cook,dryland,2021,Q-Score,NA,NA,0.8345016767728215,     ef ,   cde,ef/cde
PHY 400 W3FE,Cook,dryland,2021,Q-Score,NA,NA,1.0245548740049715,    de  , abcd ,de/abcd
PHY 545 W3FE,Cook,dryland,2021,Q-Score,NA,NA,0.7119293867814193,       g,     e,g/e
NG 3195 B3XF,Cook,dryland,2021,Q-Score,NA,NA,1.1516527294725738,      f , ab   ,f/ab
NG 4936 B3XF,Cook,dryland,2021,Q-Score,NA,NA,1.0591058690884916,  b     , abcd ,b/abcd
DG 3615 B3XF,Cook,dryland,2021,Q-Score,NA,NA,1.1013792464393906,   c    , abc  ,c/abc
DG 3799 B3XF,Cook,dryland,2021,Q-Score,NA,NA,0.9200361426825111,   cd   ,  bcde,cd/bcde
AR 9831 B3XF,Cook,dryland,2021,Q-Score,NA,NA,1.2457301425310954,      fg, a    ,fg/a
DP 1646 B2XF,Tattnall,dryland,2021,Q-Score,30.86071070735349,30.43770358459171,1.0792253283164899, a      , abc  ,a/abc
DP 2055 B3XF,Tattnall,dryland,2021,Q-Score,30.85861676801173,30.43770358459171,1.0848005227180544, ab     , abc  ,ab/abc
ST 4990 B3XF,Tattnall,dryland,2021,Q-Score,30.97138484513834,30.43770358459171,0.7713156272534455, ab     ,    de,ab/de
